FileName;NumberLayres;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy
model_911_88_45.mat;2;[500 250];tansig tansig softmax;trainscg;5000;dividerand;0.7;0.15;0.15;88.7142857142857;45.7142857142857
Média de ID: 911;2;[500 250];tansig tansig softmax;trainscg;5000;dividerand;0.7;0.15;0.15;88.7142857142857;45.7142857142857
